Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,Max,Min,If,if,ifs
12/6/2013,6,December,2013,24,Youth (<25),F,United Kingdom,England,Clothing,Caps,AWC Logo Cap,13,7,9,21,91,112,,,,,
5/4/2014,4,May,2014,23,Youth (<25),F,United Kingdom,England,Clothing,Caps,AWC Logo Cap,13,7,9,21,91,112,,,,,
11/29/2013,29,November,2013,23,Youth (<25),F,United States,Oregon,Clothing,Caps,AWC Logo Cap,29,7,9,21,203,224,,,,,
4/3/2016,3,April,2016,22,Youth (<25),F,United Kingdom,England,Clothing,Caps,AWC Logo Cap,13,7,9,21,91,112,,,,,
3/9/2014,9,March,2014,22,Youth (<25),M,United States,Oregon,Clothing,Caps,AWC Logo Cap,28,7,9,21,196,217,,,,,
12/19/2015,19,December,2015,20,Youth (<25),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,5,3,9,21,15,36,,,,,
8/22/2013,22,August,2013,20,Youth (<25),M,Canada,British Columbia,Clothing,Caps,AWC Logo Cap,11,7,9,21,77,98,,,,,
8/22/2015,22,August,2015,20,Youth (<25),M,Canada,British Columbia,Clothing,Caps,AWC Logo Cap,11,7,9,21,77,98,,,,,
10/25/2015,25,October,2015,18,Youth (<25),F,United Kingdom,England,Clothing,Caps,AWC Logo Cap,13,7,9,21,91,112,,,,,
6/25/2014,25,June,2014,18,Youth (<25),M,Canada,British Columbia,Clothing,Caps,AWC Logo Cap,11,7,9,21,77,98,,,,,
2/16/2016,16,February,2016,52,Adults (35-64),F,Germany,Saarland,Accessories,Cleaners,Bike Wash - Dissolver,6,3,8,21,18,39,,,,,
9/14/2013,14,September,2013,45,Adults (35-64),M,France,Seine (Paris),Accessories,Cleaners,Bike Wash - Dissolver,6,3,8,21,18,39,,,,,
8/7/2013,7,August,2013,38,Adults (35-64),M,Germany,Saarland,Accessories,Cleaners,Bike Wash - Dissolver,6,3,8,21,18,39,,,,,
11/20/2013,20,November,2013,68,Seniors (64+),F,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39,,,,,
3/30/2014,30,March,2014,64,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35,,,,,
7/12/2014,12,July,2014,64,Adults (35-64),F,Germany,Saarland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,21,20,41,,,,,
6/7/2014,7,June,2014,63,Adults (35-64),F,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,21,20,41,,,,,
6/7/2016,7,June,2016,63,Adults (35-64),F,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,21,20,41,,,,,
2/13/2016,13,February,2016,63,Adults (35-64),F,Germany,Saarland,Accessories,Tires and Tubes,Mountain Tire Tube,10,2,5,21,20,41,,,,,
6/5/2016,5,June,2016,63,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,7,2,5,21,14,35,,,,,
1/31/2016,31,January,2016,62,Adults (35-64),M,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39,,,,,
12/30/2013,30,December,2013,62,Adults (35-64),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39,,,,,
4/17/2014,17,April,2014,61,Adults (35-64),F,Germany,Saarland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,21,20,41,,,,,
8/22/2015,22,August,2015,61,Adults (35-64),F,France,Hauts de Seine,Accessories,Tires and Tubes,Mountain Tire Tube,8,2,5,21,16,37,,,,,
9/19/2015,19,September,2015,61,Adults (35-64),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,9,2,5,21,18,39,,,,,
5/28/2014,28,May,2014,61,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire Tube,10,2,5,21,20,41,,,,,
1/23/2016,23,January,2016,59,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,7,2,5,21,14,35,,,,,
1/6/2016,6,January,2016,59,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,9,2,5,21,18,39,,,,,
1/6/2016,6,January,2016,59,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,9,2,5,21,18,39,,,,,
12/24/2015,24,December,2015,59,Adults (35-64),M,United States,Oregon,Accessories,Tires and Tubes,Touring Tire Tube,9,2,5,21,18,39,,,,,
9/2/2013,2,September,2013,59,Adults (35-64),F,Australia,Tasmania,Accessories,Tires and Tubes,Touring Tire Tube,10,2,5,21,20,41,,,,,
10/15/2015,15,October,2015,58,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35,,,,,
1/15/2016,15,January,2016,58,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35,,,,,
5/23/2014,23,May,2014,58,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35,,,,,
8/16/2015,16,August,2015,57,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35,,,,,
3/22/2016,22,March,2016,57,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,11,2,5,21,22,43,,,,,
12/28/2015,28,December,2015,56,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35,,,,,
9/18/2013,18,September,2013,55,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35,,,,,
2/15/2014,15,February,2014,55,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35,,,,,
10/3/2013,3,October,2013,55,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,21,22,43,,,,,
8/10/2015,10,August,2015,55,Adults (35-64),M,Germany,Hamburg,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,21,16,37,,,,,
2/14/2014,14,February,2014,55,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39,,,,,
3/16/2014,16,March,2014,55,Adults (35-64),F,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,11,2,5,21,22,43,,,,,
5/30/2016,30,May,2016,55,Adults (35-64),F,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,11,2,5,21,22,43,,,,,
4/1/2016,1,April,2016,54,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35,,,,,
11/24/2015,24,November,2015,54,Adults (35-64),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,21,20,41,,,,,
7/26/2014,26,July,2014,54,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,21,22,43,,,,,
10/8/2015,8,October,2015,54,Adults (35-64),F,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,11,2,5,21,22,43,,,,,
8/11/2013,11,August,2013,54,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,7,2,5,21,14,35,,,,,
8/11/2015,11,August,2015,54,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,7,2,5,21,14,35,,,,,
10/20/2015,20,October,2015,54,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,7,2,5,21,14,35,,,,,
1/8/2016,8,January,2016,54,Adults (35-64),F,Germany,Bayern,Accessories,Tires and Tubes,Touring Tire Tube,7,2,5,21,14,35,,,,,
1/17/2014,17,January,2014,53,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35,,,,,
7/18/2014,18,July,2014,53,Adults (35-64),M,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39,,,,,
1/27/2014,27,January,2014,53,Adults (35-64),F,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39,,,,,
11/24/2013,24,November,2013,53,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Mountain Tire Tube,10,2,5,21,20,41,,,,,
11/24/2015,24,November,2015,53,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Mountain Tire Tube,10,2,5,21,20,41,,,,,
9/9/2015,9,September,2015,53,Adults (35-64),M,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,9,2,5,21,18,39,,,,,
10/22/2013,22,October,2013,53,Adults (35-64),M,Germany,Saarland,Accessories,Tires and Tubes,Mountain Tire Tube,10,2,5,21,20,41,,,,,
11/2/2015,2,November,2015,53,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,7,2,5,21,14,35,,,,,
3/12/2016,12,March,2016,53,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,7,2,5,21,14,35,,,,,
7/3/2016,3,July,2016,53,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,7,2,5,21,14,35,,,,,
10/29/2015,29,October,2015,51,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,21,22,43,,,,,
10/8/2015,8,October,2015,51,Adults (35-64),F,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39,,,,,
1/27/2014,27,January,2014,51,Adults (35-64),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39,,,,,
1/27/2016,27,January,2016,51,Adults (35-64),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39,,,,,
12/6/2013,6,December,2013,50,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35,,,,,
7/24/2016,24,July,2016,49,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39,,,,,
2/15/2014,15,February,2014,49,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39,,,,,
4/9/2016,9,April,2016,49,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39,,,,,
5/20/2014,20,May,2014,49,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39,,,,,
9/15/2013,15,September,2013,49,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,7,2,5,21,14,35,,,,,
5/24/2016,24,May,2016,49,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,7,2,5,21,14,35,,,,,
4/19/2014,19,April,2014,49,Adults (35-64),M,Australia,South Australia,Accessories,Tires and Tubes,Mountain Tire Tube,10,2,5,21,20,41,,,,,
4/19/2016,19,April,2016,49,Adults (35-64),M,Australia,South Australia,Accessories,Tires and Tubes,Mountain Tire Tube,10,2,5,21,20,41,,,,,
4/19/2016,19,April,2016,49,Adults (35-64),M,Australia,South Australia,Accessories,Tires and Tubes,Mountain Tire Tube,10,2,5,21,20,41,,,,,
7/4/2016,4,July,2016,49,Adults (35-64),F,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire Tube,10,2,5,21,20,41,,,,,
2/3/2016,3,February,2016,48,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35,,,,,
9/3/2013,3,September,2013,48,Adults (35-64),M,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,9,2,5,21,18,39,,,,,
11/16/2015,16,November,2015,48,Adults (35-64),M,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,9,2,5,21,18,39,,,,,
12/14/2015,14,December,2015,48,Adults (35-64),M,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,9,2,5,21,18,39,,,,,
5/6/2016,6,May,2016,48,Adults (35-64),M,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,9,2,5,21,18,39,,,,,
5/7/2016,7,May,2016,48,Adults (35-64),F,Australia,Victoria,Accessories,Tires and Tubes,Touring Tire Tube,11,2,5,21,22,43,,,,,
6/23/2014,23,June,2014,48,Adults (35-64),F,Australia,Victoria,Accessories,Tires and Tubes,Touring Tire Tube,11,2,5,21,22,43,,,,,
6/23/2016,23,June,2016,48,Adults (35-64),F,Australia,Victoria,Accessories,Tires and Tubes,Touring Tire Tube,11,2,5,21,22,43,,,,,
12/17/2013,17,December,2013,48,Adults (35-64),F,France,Nord,Accessories,Tires and Tubes,Touring Tire Tube,9,2,5,21,18,39,,,,,
3/29/2016,29,March,2016,48,Adults (35-64),F,United States,Oregon,Accessories,Tires and Tubes,Touring Tire Tube,9,2,5,21,18,39,,,,,
1/31/2016,31,January,2016,47,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,21,22,43,,,,,
2/7/2014,7,February,2014,47,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39,,,,,
2/7/2016,7,February,2016,47,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39,,,,,
11/4/2013,4,November,2013,47,Adults (35-64),F,Australia,Victoria,Accessories,Tires and Tubes,Mountain Tire Tube,11,2,5,21,22,43,,,,,
1/7/2014,7,January,2014,47,Adults (35-64),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Touring Tire Tube,9,2,5,21,18,39,,,,,
12/31/2013,31,December,2013,46,Adults (35-64),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,21,20,41,,,,,
1/7/2014,7,January,2014,46,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35,,,,,
6/6/2014,6,June,2014,46,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35,,,,,
6/6/2016,6,June,2016,46,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35,,,,,
3/2/2016,2,March,2016,46,Adults (35-64),M,Germany,Hamburg,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,21,16,37,,,,,
7/27/2013,27,July,2013,46,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,21,22,43,,,,,
2/13/2016,13,February,2016,46,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,21,16,37,,,,,
4/8/2014,8,April,2014,46,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,9,2,5,21,18,39,,,,,
12/3/2013,3,December,2013,46,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,7,2,5,21,14,35,,,,,
2/18/2014,18,February,2014,46,Adults (35-64),M,Germany,Saarland,Accessories,Tires and Tubes,Mountain Tire Tube,10,2,5,21,20,41,,,,,
3/12/2014,12,March,2014,45,Adults (35-64),M,France,Hauts de Seine,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,21,16,37,,,,,
9/19/2013,19,September,2013,45,Adults (35-64),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,21,22,43,,,,,
2/1/2014,1,February,2014,45,Adults (35-64),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,21,22,43,,,,,
6/19/2014,19,June,2014,45,Adults (35-64),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,21,20,41,,,,,
1/27/2014,27,January,2014,45,Adults (35-64),F,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire Tube,10,2,5,21,20,41,,,,,
1/27/2016,27,January,2016,45,Adults (35-64),F,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire Tube,10,2,5,21,20,41,,,,,
9/14/2015,14,September,2015,45,Adults (35-64),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Touring Tire Tube,9,2,5,21,18,39,,,,,
4/17/2016,17,April,2016,44,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39,,,,,
4/17/2016,17,April,2016,44,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39,,,,,
2/2/2014,2,February,2014,44,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,21,22,43,,,,,
5/22/2016,22,May,2016,44,Adults (35-64),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39,,,,,
12/5/2015,5,December,2015,44,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35,,,,,
1/25/2014,25,January,2014,44,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35,,,,,
8/7/2015,7,August,2015,44,Adults (35-64),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,21,22,43,,,,,
10/3/2015,3,October,2015,44,Adults (35-64),M,Germany,Hessen,Accessories,Tires and Tubes,Touring Tire Tube,8,2,5,21,16,37,,,,,
6/5/2014,5,June,2014,44,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Mountain Tire Tube,10,2,5,21,20,41,,,,,
6/5/2016,5,June,2016,44,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Mountain Tire Tube,10,2,5,21,20,41,,,,,
12/9/2013,9,December,2013,43,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,21,22,43,,,,,
12/26/2013,26,December,2013,43,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,7,2,5,21,14,35,,,,,
9/15/2013,15,September,2013,43,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,11,2,5,21,22,43,,,,,
4/24/2016,24,April,2016,42,Adults (35-64),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,21,20,41,,,,,
3/2/2014,2,March,2014,42,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,21,22,43,,,,,
3/2/2016,2,March,2016,42,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,21,22,43,,,,,
3/11/2014,11,March,2014,42,Adults (35-64),F,Germany,Hamburg,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,21,16,37,,,,,
3/11/2016,11,March,2016,42,Adults (35-64),F,Germany,Hamburg,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,21,16,37,,,,,
1/27/2016,27,January,2016,42,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35,,,,,
5/21/2016,21,May,2016,42,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35,,,,,
5/5/2014,5,May,2014,42,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35,,,,,
9/22/2013,22,September,2013,42,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,7,2,5,21,14,35,,,,,
2/5/2014,5,February,2014,42,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,7,2,5,21,14,35,,,,,
4/8/2016,8,April,2016,42,Adults (35-64),F,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,9,2,5,21,18,39,,,,,
1/17/2014,17,January,2014,42,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,11,2,5,21,22,43,,,,,
3/24/2016,24,March,2016,42,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,11,2,5,21,22,43,,,,,
6/9/2014,9,June,2014,42,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,11,2,5,21,22,43,,,,,
4/23/2014,23,April,2014,42,Adults (35-64),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Mountain Tire Tube,9,2,5,21,18,39,,,,,
8/28/2015,28,August,2015,42,Adults (35-64),M,France,Seine et Marne,Accessories,Tires and Tubes,Touring Tire Tube,10,2,5,21,20,41,,,,,
10/2/2013,2,October,2013,42,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,Touring Tire Tube,7,2,5,21,14,35,,,,,
12/28/2013,28,December,2013,42,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,Touring Tire Tube,7,2,5,21,14,35,,,,,
5/17/2014,17,May,2014,41,Adults (35-64),F,Germany,Hamburg,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,21,16,37,,,,,
2/19/2016,19,February,2016,41,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35,,,,,
1/4/2014,4,January,2014,41,Adults (35-64),M,France,Seine et Marne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,21,20,41,,,,,
1/24/2016,24,January,2016,41,Adults (35-64),F,Germany,Saarland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,21,20,41,,,,,
9/19/2013,19,September,2013,41,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35,,,,,
2/28/2014,28,February,2014,41,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,11,2,5,21,22,43,,,,,
11/26/2013,26,November,2013,40,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,21,22,43,,,,,
11/26/2015,26,November,2015,40,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,21,22,43,,,,,
10/30/2013,30,October,2013,40,Adults (35-64),F,Germany,Hessen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,21,16,37,,,,,
11/29/2015,29,November,2015,40,Adults (35-64),M,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39,,,,,
4/24/2014,24,April,2014,40,Adults (35-64),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,21,22,43,,,,,
2/1/2016,1,February,2016,40,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35,,,,,
